Time Stamp (ms), Accel Low X, Accel Low Y, Accel Low Z, Accel Med X, Accel Med Y, Accel Med Z, Accel High Z, Temp (deg C), Pres (Pa), Geiger (counts), Humidity, Gyro X, Gyro Y, Gyro Z
278452,4,108,352,272,293,343,528,34,1710,0,502,68,293,27965
278486,4,102,349,273,292,342,527,34,1710,0,502,157,-11,27969
278518,4,98,340,272,291,340,527,34,1710,0,503,-33,-172,27968
278548,4,98,335,271,291,340,530,34,1710,1,503,-270,-99,27963
278579,4,103,338,271,292,341,530,34,1710,0,502,-338,136,27961
278609,4,108,347,272,293,342,529,34,1710,1,503,-176,326,27961
278640,4,107,352,272,293,343,526,34,1710,0,502,69,234,27966
278670,4,102,349,273,291,342,526,34,1710,0,503,159,-14,27971
278704,4,97,340,272,291,341,529,34,1710,0,505,-32,-174,27966
278734,4,98,335,271,291,340,529,34,1710,0,505,-270,-104,27962
278765,4,104,338,271,292,341,529,34,1710,1,502,-340,138,27958
278796,4,108,347,272,293,342,528,34,1710,1,502,-180,346,27963
278827,4,107,352,273,292,343,528,34,1710,1,502,130,237,27968
278856,4,102,348,273,292,342,526,34,1710,1,502,160,-13,27970
278890,4,97,340,272,291,341,528,34,1710,0,502,-31,-176,27966
278921,4,99,335,271,291,340,529,34,1710,0,504,-272,-105,27963
278951,4,104,339,271,292,341,528,34,1710,0,504,-310,218,27958
278982,4,108,347,272,293,342,529,34,1710,0,502,-95,347,27959
279013,4,107,352,273,292,343,527,34,1710,1,502,132,237,27964
279044,4,101,349,273,291,342,526,34,1710,0,503,162,-13,27968
279074,4,97,340,272,291,341,528,34,1710,0,505,-31,-178,27967
279107,4,99,335,271,291,340,529,34,1710,0,502,-323,-34,27961
279138,4,105,340,271,292,341,529,34,1710,0,504,-311,217,27958
279169,4,108,348,272,293,342,527,34,1710,0,502,-94,348,27959
279199,4,106,352,273,292,343,528,34,1710,1,503,133,237,27964
279230,4,100,348,273,291,342,528,34,1710,0,504,164,-14,27967
279261,4,97,339,272,291,341,528,34,1710,2,504,-31,-177,27965
279291,4,99,335,271,291,340,530,34,1710,0,504,-323,-33,27960
279325,4,105,340,271,292,341,528,34,1710,1,504,-312,220,27958
279356,4,109,349,272,293,342,527,34,1710,0,503,-94,352,27958
279387,4,106,353,273,292,343,528,34,1710,0,503,135,239,27968
279416,4,100,347,273,291,342,527,34,1710,0,501,165,-91,27967
279449,4,97,338,272,291,340,528,34,1710,0,503,-119,-184,27964
279480,4,100,335,271,291,340,529,34,1710,0,504,-324,-34,27957
279514,4,106,341,271,292,341,528,34,1710,1,504,-313,288,27955
279544,4,109,349,272,293,343,527,34,1710,0,504,-7,341,27960
279575,4,105,352,273,292,343,527,34,1710,0,505,173,159,27965
279606,4,99,347,273,291,342,527,34,1710,0,504,120,-91,27966
279635,4,97,338,272,291,340,529,34,1710,0,505,-120,-184,27964
279666,4,100,335,271,291,340,528,34,1710,0,501,-325,-34,27959
279697,4,107,341,271,292,341,529,34,1710,0,503,-314,223,27958
279731,4,109,350,272,293,343,527,34,1710,0,503,-7,341,27960
279761,4,105,352,273,292,343,528,34,1710,0,504,174,158,27966
279792,4,98,346,273,291,342,527,34,1710,0,501,120,-92,27967
279823,4,96,337,272,290,340,529,34,1710,0,501,-119,-184,27963
279854,4,101,335,271,292,340,529,34,1710,0,470,-325,-34,27956
279884,4,107,342,271,293,341,529,34,1710,0,501,-256,289,27955
279915,4,109,350,272,293,343,528,34,1710,0,504,-6,340,27957
279948,4,104,352,273,292,343,527,34,1710,0,504,173,158,27964
279979,4,98,345,273,291,341,529,34,1710,0,504,119,-93,27966
280009,4,97,337,272,291,340,528,34,1710,0,501,-120,-159,27960
280040,4,102,336,271,291,340,528,34,1710,0,503,-351,52,27954
280071,4,108,343,271,293,341,530,34,1710,0,503,-254,290,27957
280101,4,109,350,272,293,343,528,34,1710,0,502,-4,339,27956
280132,4,104,352,273,292,343,528,34,1710,0,504,173,156,27965
280166,4,97,344,273,291,341,528,34,1710,0,503,51,-149,27965
280196,4,97,337,271,291,340,529,34,1710,0,502,-204,-157,27960
280226,4,102,336,271,292,340,529,34,1710,0,503,-351,52,27956
280257,4,109,343,271,293,341,528,34,1710,1,501,-254,291,27954
280288,4,109,351,273,293,343,528,34,1710,0,504,-4,339,27959
280317,4,103,352,273,292,343,527,34,1710,0,501,175,157,27964
280353,4,97,343,272,290,341,528,34,1710,0,501,47,-150,27965
280383,4,97,336,271,291,340,529,34,1710,0,502,-206,-155,27958
280414,4,103,336,271,292,340,530,34,1710,1,501,-352,54,27957
280444,4,109,344,272,293,342,528,34,1710,1,501,-251,292,27954
280475,4,109,351,273,293,343,528,34,1710,0,504,-1,298,27959
280506,4,102,351,273,292,342,528,34,1710,0,501,181,65,27964
280536,4,96,344,272,291,341,527,34,1710,0,504,47,-152,27963
280569,4,97,336,271,291,340,528,34,1710,0,501,-207,-153,27956
280600,4,104,336,271,292,340,528,34,1710,1,501,-349,57,27954
280631,4,109,345,272,293,341,529,34,1710,0,502,-250,334,27953
280662,4,109,351,273,293,343,528,34,1710,0,504,75,293,27959
280692,4,102,351,273,291,343,528,34,1710,0,501,181,63,27963
280723,4,96,343,272,290,341,527,34,1710,1,504,44,-149,27961
280754,4,97,336,271,291,340,530,34,1710,0,501,-208,-153,27958
280786,4,105,337,271,292,340,529,34,1710,1,502,-348,147,27952
280817,4,110,346,272,293,342,528,34,1710,1,501,-171,335,27951
280848,4,108,352,273,293,343,528,34,1710,0,501,77,291,27957
280879,4,101,350,273,291,343,527,34,1710,0,502,179,62,27961
280909,4,95,342,272,290,341,528,34,1710,0,502,39,-150,27959
280940,4,98,336,271,291,340,528,34,1710,1,504,-209,-150,27959
280971,4,105,337,271,292,340,529,34,1710,0,504,-345,151,27953
281005,4,111,346,272,293,342,528,34,1710,0,501,-169,334,27952
281035,4,108,352,273,293,343,527,34,1710,0,501,80,289,27957
281066,4,100,350,273,291,342,527,34,1710,1,501,176,59,27960
281096,4,95,341,272,290,341,528,34,1710,0,504,39,-150,27962
281126,4,98,336,271,291,340,529,34,1710,0,502,-214,-91,27954
281157,4,106,337,271,292,340,529,34,1710,0,502,-335,153,27951
281191,4,111,346,272,293,342,529,34,1710,1,501,-162,332,27951
281222,4,107,352,273,293,343,526,34,1710,0,502,80,283,27959
281253,4,98,349,273,291,342,527,34,1710,0,501,151,-28,27961
281284,4,95,340,272,290,341,529,34,1710,0,503,-50,-174,27958
281315,4,99,335,271,291,340,530,34,1710,0,504,-281,-87,27954
281346,4,107,338,271,292,341,528,34,1710,0,501,-332,157,27952
281376,4,111,347,272,293,342,527,34,1710,0,501,-159,332,27950
281410,4,106,352,273,292,343,528,34,1710,0,504,137,213,27956
281441,4,98,349,273,291,342,527,34,1710,1,504,147,-32,27959
281472,4,94,339,272,290,340,528,34,1710,1,504,-55,-173,27958
281502,4,100,335,271,291,340,529,34,1710,0,501,-282,-81,27953
281532,4,108,339,271,293,341,530,34,1710,0,501,-330,160,27948
281563,4,112,347,272,293,342,528,34,1710,0,504,-153,339,27951
281593,4,106,352,274,292,343,528,34,1710,0,501,138,209,27954
281627,4,97,348,273,291,342,527,34,1710,1,504,142,-34,27957
281658,4,94,339,272,290,340,528,34,1710,2,504,-61,-172,27956
281689,4,100,335,271,291,340,529,34,1710,0,503,-283,-74,27950
281719,4,109,339,271,293,341,529,34,1710,0,503,-323,240,27948
281750,4,112,348,272,293,342,526,34,1710,0,504,-63,336,27947
281781,4,106,352,274,292,343,528,34,1710,0,533,138,202,27955
281814,4,96,347,273,290,342,528,34,1710,0,504,135,-40,27956
281844,4,94,338,272,290,340,529,34,1710,0,504,-67,-161,27953
281875,4,101,336,270,291,340,530,34,1710,1,503,-323,5,27947
281906,4,110,340,271,293,341,528,34,1710,0,503,-278,242,27947
281935,4,112,348,273,293,342,529,34,1710,1,501,-57,332,27947
281966,4,105,352,274,292,343,528,34,1710,0,502,138,196,27954
281997,4,96,347,273,290,342,527,34,1710,0,503,130,-45,27955
282031,4,94,338,271,290,340,527,34,1710,0,502,-154,-156,27955
282061,4,101,335,270,291,340,528,34,1710,0,504,-322,14,27950
282091,4,111,341,271,293,341,529,34,1710,0,503,-271,245,27945
282122,4,112,349,273,293,342,527,34,1710,0,502,-52,328,27949
282155,4,104,351,274,292,342,527,34,1710,0,503,139,187,27954
282184,4,95,345,273,290,341,527,34,1710,0,503,125,-109,27956
282215,4,94,338,271,290,340,529,34,1710,1,502,-162,-150,27952
282249,4,103,336,270,292,340,529,34,1710,1,502,-320,22,27947
282279,4,112,342,271,293,341,528,34,1710,0,501,-263,250,27943
282310,4,112,350,273,293,342,529,34,1710,0,502,-42,324,27948
282341,4,103,350,274,292,342,527,34,1710,0,502,139,99,27954
282372,4,94,345,273,290,341,527,34,1710,0,502,63,-113,27955
282401,4,94,337,271,290,340,528,34,1710,0,501,-168,-145,27949
282432,4,103,336,270,292,340,528,34,1710,0,462,-319,32,27948
282466,4,112,343,271,293,342,529,34,1710,0,503,-254,254,27943
282497,4,112,350,273,293,343,527,34,1710,1,503,39,291,27949
282527,4,102,351,274,292,343,526,34,1710,0,502,156,90,27951
282558,4,94,344,273,290,341,528,34,1710,0,501,53,-116,27952
282589,4,94,337,271,290,340,528,34,1710,1,500,-176,-140,27948
282619,4,103,336,270,292,340,528,34,1710,0,500,-319,41,27945
282652,4,113,344,271,294,342,528,34,1710,0,500,-179,302,27944
282683,4,111,351,273,293,343,528,34,1710,0,501,48,283,27949
282714,4,101,350,274,291,342,528,34,1710,1,503,154,81,27951
282744,4,93,343,273,290,341,529,34,1710,0,503,42,-121,27954
282775,4,95,337,271,290,340,529,34,1710,0,503,-185,-133,27948
282806,4,105,337,270,292,340,528,34,1710,0,501,-319,51,27944
282836,4,113,344,271,294,342,528,34,1710,0,502,-238,307,27943
282870,4,111,351,274,293,343,527,34,1710,1,502,53,275,27947
282900,4,100,350,274,291,342,528,34,1710,1,500,150,69,27952
282931,4,92,343,273,290,341,528,34,1710,0,500,32,-126,27953
282961,4,95,336,271,290,340,528,34,1710,1,502,-191,-79,27947
282992,4,106,338,270,292,340,529,34,1710,0,503,-312,142,27943
283023,4,114,345,272,294,342,528,34,1710,0,503,-158,306,27943
283056,4,110,351,274,293,342,528,34,1710,0,503,62,267,27947
283088,4,98,349,274,291,342,526,34,1710,0,503,146,-17,27953
283119,4,92,340,272,290,341,528,34,1710,0,503,-52,-150,27949
283150,4,96,336,270,290,340,529,34,1710,1,503,-262,-68,27945
283181,4,108,339,270,293,341,528,34,1710,0,501,-309,153,27941
283211,4,114,346,272,294,342,530,34,1710,2,503,-148,310,27941
283242,4,110,351,274,293,343,527,34,1710,1,501,69,259,27948
283273,4,98,348,274,291,342,528,34,1710,0,500,148,-27,27950
283307,4,91,339,272,290,340,528,34,1710,0,500,-63,-152,27948
283337,4,97,335,270,291,340,529,34,1710,0,500,-269,-61,27945
283368,4,109,339,270,293,341,529,34,1710,1,501,-303,163,27942
283399,4,115,347,272,294,342,528,34,1710,1,500,-137,313,27944
283428,4,110,351,274,293,343,528,34,1710,0,500,79,187,27946
283459,4,97,347,274,291,342,527,34,1710,0,501,115,-38,27949
283493,4,91,339,272,290,341,527,34,1710,2,500,-76,-152,27946
283524,4,97,335,270,291,340,529,34,1710,0,503,-276,-50,27944
283554,4,110,340,270,293,341,528,34,1710,1,501,-299,175,27940
283584,4,116,348,272,294,342,527,34,1710,0,503,-46,316,27942
283615,4,109,351,274,293,342,527,34,1710,2,500,129,176,27947
283645,4,96,346,274,290,342,527,34,1710,1,503,108,-48,27949
283676,4,91,339,272,289,341,528,34,1710,0,501,-90,-153,27946
283709,4,98,336,270,291,340,528,34,1710,0,501,-284,-40,27942
283740,4,110,340,270,293,341,528,34,1710,0,500,-248,252,27938
283770,4,116,348,272,294,342,527,34,1710,0,501,-33,314,27941
283801,4,108,351,274,293,343,527,34,1710,0,500,136,162,27944
283831,4,96,345,274,290,342,528,34,1710,2,501,101,-61,27947
283862,4,91,338,272,289,341,528,34,1710,1,500,-103,-155,27943
283892,4,98,336,270,291,340,528,34,1710,1,501,-291,-27,27941
283926,4,111,341,270,293,341,528,34,1710,0,500,-241,262,27939
283958,4,116,349,273,294,342,528,34,1710,1,500,-20,312,27942
283988,4,107,351,274,292,343,527,34,1710,1,501,142,152,27944
284019,4,94,345,274,290,341,528,34,1710,0,503,96,-75,27946
284050,4,90,337,271,289,340,528,34,1710,1,503,-119,-131,27944
284081,4,99,336,270,291,340,529,34,1710,0,503,-320,60,27939
284111,4,112,342,270,293,341,529,34,1710,0,501,-229,273,27937
284145,4,116,350,273,294,343,527,34,1710,0,501,-5,312,27940
284176,4,106,350,275,292,343,528,34,1710,0,500,149,138,27947
284206,4,93,344,274,290,341,527,34,1710,0,503,24,-134,27947
284236,4,90,337,271,289,340,528,34,1710,0,503,-208,-129,27942
284267,4,101,336,270,291,340,529,34,1710,0,501,-326,74,27938
284298,4,113,343,271,294,341,528,34,1710,0,501,-221,285,27938
284332,4,116,351,273,294,343,528,34,1710,1,500,10,268,27941
284362,4,105,350,275,292,343,527,34,1710,0,503,156,43,27945
284393,4,92,343,274,290,341,528,34,1710,0,503,13,-147,27945
284424,4,91,336,271,289,340,530,34,1710,1,500,-221,-125,27941
284454,4,102,336,270,292,340,528,34,1710,0,501,-330,88,27935
284484,4,114,344,271,294,342,528,34,1710,0,501,-212,299,27936
284515,4,116,351,273,294,343,526,34,1710,0,503,24,310,27940
284549,4,103,350,275,292,342,527,34,1710,0,500,159,28,27943
284579,4,91,342,273,289,341,528,34,1710,0,500,1,-155,27943
284610,4,91,336,271,289,340,528,34,1710,0,500,-235,-121,27940
284641,4,103,337,270,292,340,530,34,1710,0,500,-336,102,27937
284672,4,115,346,271,294,342,528,34,1710,0,502,-204,336,27936
284702,4,116,352,273,294,343,528,34,1710,0,500,107,255,27940
284733,4,103,350,275,292,342,526,34,1710,0,501,163,14,27942
284766,4,91,341,273,289,341,528,34,1710,0,500,-8,-166,27941
284796,4,91,335,271,290,340,529,34,1710,0,470,-251,-117,27937
284827,4,104,338,269,292,341,530,34,1710,0,501,-342,200,27933
284860,4,117,347,271,294,342,528,34,1710,0,503,-111,344,27934
284891,4,115,352,274,294,343,528,34,1710,0,500,121,251,27939
284921,4,101,349,275,291,342,527,34,1710,1,503,166,-1,27941
284952,4,90,340,273,289,341,528,34,1710,0,502,-19,-177,27937
284985,4,92,335,270,290,340,528,34,1710,0,502,-319,-45,27935
285016,4,107,340,270,293,341,528,34,1710,0,500,-317,215,27931
285046,4,117,348,271,294,342,528,34,1710,0,502,-100,356,27932
285077,4,114,352,274,294,343,527,34,1710,0,500,135,245,27937
285108,4,100,348,275,291,342,527,34,1710,0,502,170,-15,27941
285138,4,89,339,273,289,340,527,34,1710,0,503,-120,-192,27938
285172,4,93,334,270,290,340,530,34,1710,0,502,-332,-38,27933
285202,4,108,340,270,293,341,529,34,1711,0,500,-317,230,27930
285233,4,118,349,272,295,342,528,34,1711,0,501,-87,364,27931
285263,4,113,353,274,294,343,527,34,1711,0,499,147,241,27935
285294,4,98,347,275,291,342,528,34,1711,2,500,122,-109,27938
285325,4,88,338,273,289,340,528,34,1711,1,502,-133,-198,27934
285355,4,93,335,270,290,340,529,34,1710,0,503,-345,-29,27932
285388,4,109,341,270,293,341,528,34,1711,0,502,-320,246,27926
285419,4,119,350,272,295,343,527,34,1710,0,502,-74,355,27933
285450,4,113,353,274,293,343,527,34,1711,0,499,197,144,27938
285479,4,97,346,275,291,342,526,34,1711,0,500,120,-124,27939
285510,4,88,337,272,289,340,529,34,1711,0,499,-147,-205,27935
285541,4,94,334,270,290,340,530,34,1711,1,502,-356,-22,27930
285572,4,109,341,270,293,341,528,34,1711,1,502,-319,259,27929
285604,4,119,351,272,295,343,527,34,1711,2,499,30,359,27931
285635,4,112,353,275,293,343,527,34,1711,1,506,208,136,27935
285666,4,96,345,275,290,342,527,34,1711,1,500,118,-138,27941
285697,4,88,336,272,289,340,528,34,1711,0,501,-158,-211,27934
285727,4,95,334,270,290,340,528,34,1711,0,499,-370,-15,27929
285758,4,110,341,270,293,341,527,34,1711,0,502,-320,273,27927
285793,4,119,352,273,295,343,527,34,1711,0,502,45,362,27929
285824,4,109,353,275,293,343,527,34,1711,1,502,219,127,27937
285854,4,94,344,274,290,341,527,34,1711,0,502,117,-152,27936
285885,4,88,335,272,289,340,529,34,1711,1,501,-171,-174,27931
285916,4,97,335,269,291,340,529,34,1711,0,499,-394,94,27928
285946,4,113,343,270,294,341,528,34,1711,1,499,-242,355,27927
285977,4,119,352,273,295,343,528,34,1711,0,502,57,367,27930
286011,4,108,352,275,293,343,527,34,1711,0,502,229,117,27936
286042,4,92,343,274,290,341,527,34,1711,1,501,115,-220,27937
286072,4,88,334,271,289,340,529,34,1711,0,502,-277,-176,27928
286102,4,99,335,269,291,340,528,34,1711,1,501,-404,104,27925
286133,4,114,345,270,294,342,528,34,1711,0,500,-239,366,27926
286163,4,119,353,273,295,343,527,34,1711,0,501,70,370,27930
286194,4,108,352,275,293,343,525,34,1711,0,502,240,110,27934
286228,4,91,342,274,290,341,528,34,1711,0,499,18,-231,27935
286259,4,88,334,271,289,340,529,34,1711,1,501,-288,-177,27930
286289,4,100,336,269,291,340,528,34,1711,1,499,-412,116,27922
286320,4,116,346,270,294,342,529,34,1711,0,502,-234,379,27921
286350,4,119,354,273,295,343,526,34,1711,0,501,82,375,27930
286381,4,106,353,275,292,343,527,34,1711,0,500,248,-8,27934
286411,4,91,342,274,289,341,529,34,1711,0,499,15,-241,27935
286445,4,89,333,271,289,340,529,34,1711,0,502,-301,-180,27927
286476,4,102,336,269,292,340,530,34,1711,1,502,-418,123,27924
286507,4,117,347,271,294,342,528,34,1711,0,502,-231,388,27924
286537,4,118,355,274,294,344,527,34,1711,0,500,178,304,27929
286568,4,104,352,275,292,343,527,34,1711,1,499,243,-18,27933
286599,4,90,341,274,289,341,529,34,1711,0,499,8,-250,27931
286631,4,90,333,270,289,340,530,34,1711,0,499,-310,-179,27925
286664,4,105,337,269,292,341,529,34,1711,0,502,-391,242,27921
286695,4,118,348,271,295,342,529,34,1711,0,502,-118,432,27921
286726,4,117,356,274,294,343,527,34,1711,0,502,188,304,27927
286756,4,101,351,275,291,342,526,34,1711,0,500,248,-28,27931
286787,4,88,339,273,289,341,529,34,1711,0,499,3,-261,27932
286818,4,91,333,270,289,340,529,34,1711,1,499,-320,-89,27923
286851,4,107,338,269,293,341,528,34,1711,2,499,-394,250,27916
286881,4,119,350,271,295,343,528,34,1711,0,502,-111,439,27921
286912,4,116,356,274,294,344,526,34,1711,0,499,198,303,27929
286943,4,100,350,275,291,342,528,34,1711,0,502,253,-36,27932
286972,4,88,339,273,289,341,528,34,1711,0,502,0,-277,27928
287003,4,91,333,270,290,340,530,35,1711,0,502,-402,-85,27920
287034,4,107,338,269,293,340,530,35,1711,1,500,-397,260,27918
287075,4,120,352,272,295,343,527,34,1711,1,502,13,434,27923
287106,4,110,355,275,293,343,527,35,1711,0,499,260,194,27929
287136,4,94,346,275,290,342,526,34,1711,0,502,196,-149,27931
287167,4,87,335,272,289,340,530,34,1711,0,499,-125,-282,27925
287198,4,96,333,270,290,340,529,35,1711,0,502,-445,35,27920
287228,4,113,342,270,294,341,529,34,1711,0,502,-322,362,27917
287258,4,120,353,272,295,343,527,34,1711,0,502,18,437,27920
287292,4,109,356,275,293,343,527,35,1711,1,500,266,191,27926
287323,4,93,346,275,290,342,528,34,1711,1,499,197,-237,27928
287353,4,87,334,271,289,340,529,35,1711,0,502,-247,-253,27922
287384,4,98,333,269,291,340,530,35,1711,0,499,-452,38,27915
287415,4,115,342,270,294,341,529,35,1711,0,499,-322,368,27915
287446,4,120,354,273,295,343,527,35,1711,0,502,25,441,27920
287479,4,107,355,275,292,343,526,35,1711,0,502,274,62,27928
287509,4,91,345,274,289,342,528,34,1711,0,500,103,-243,27927
287542,4,88,333,271,289,339,528,35,1711,0,499,-254,-252,27920
287572,4,101,334,269,291,340,529,35,1711,2,499,-457,43,27917
287603,4,117,344,270,294,342,528,35,1711,1,500,-319,376,27917
287634,4,119,355,274,295,343,528,35,1711,0,500,33,386,27919
287665,4,105,355,275,292,343,526,35,1711,1,499,290,57,27926
287698,4,89,343,274,289,341,528,35,1711,0,503,98,-249,27924
287729,4,89,333,271,289,340,528,35,1711,0,498,-259,-252,27923
287760,4,104,334,269,292,340,528,35,1711,0,500,-459,173,27913
287791,4,118,345,271,295,342,528,35,1711,0,499,-209,443,27913
287821,4,118,356,274,294,343,528,35,1711,0,500,147,385,27918
287852,4,103,354,275,292,343,527,35,1711,0,500,292,50,27923
287883,4,88,343,274,289,341,528,35,1711,0,500,93,-251,27924
288045,4,97,351,275,290,343,527,35,1711,3,500,261,-75,27925
288126,4,105,334,269,292,340,529,35,1711,1,501,-462,58,27914
288158,4,120,345,271,295,342,527,34,1711,0,500,-310,448,27912
288189,4,118,356,274,294,344,528,35,1711,1,501,156,378,27916
288219,4,102,355,276,291,343,528,35,1711,0,502,291,40,27923
288249,4,87,343,273,289,341,527,35,1711,1,501,86,-259,27923
288280,4,89,333,270,289,339,529,35,1711,0,502,-274,-248,27918
288314,4,107,335,269,293,340,529,35,1711,0,500,-461,190,27911
288345,4,121,346,271,295,342,529,35,1711,0,499,-194,449,27909
288375,4,117,356,275,294,343,527,35,1711,0,501,159,375,27917
288406,4,99,354,275,291,343,526,35,1711,0,500,289,34,27921
288437,4,86,342,273,288,341,527,35,1711,1,501,80,-259,27921
288467,4,91,332,270,290,339,529,35,1711,0,500,-278,-244,27913
288501,4,111,336,269,293,340,529,35,1711,0,500,-444,195,27908
288532,4,122,348,272,295,342,527,35,1711,0,500,-187,448,27908
288563,4,115,357,275,294,343,527,35,1711,0,502,161,368,27914
288593,4,96,353,276,290,343,527,35,1711,0,499,285,27,27920
288624,4,84,340,272,288,341,528,35,1711,0,499,74,-293,27920
288655,4,92,332,269,290,339,529,35,1711,0,499,-375,-154,27911
288686,4,112,336,269,294,340,529,35,1711,0,501,-439,203,27905
288719,4,123,349,272,296,342,526,35,1711,0,500,-179,448,27905
288750,4,113,357,276,294,343,527,35,1711,0,501,166,361,27917
288781,4,93,352,275,290,343,527,35,1711,0,498,243,-96,27918
288812,4,83,339,272,288,341,529,35,1711,0,487,-53,-291,27917
288841,4,94,332,269,290,339,530,35,1711,0,502,-377,-145,27909
288872,4,114,337,269,294,340,529,35,1711,0,500,-432,208,27903
288903,4,124,349,273,296,343,528,35,1711,2,499,-170,445,27905
